date,country,continent,population,cases,deaths
3/28/2020,Armenia,Europe,2951776,372,1
3/28/2020,Aruba,#N/A,105845,28,0
3/28/2020,Australia,Asia,24992369,3378,13
3/28/2020,Austria,Europe,8847037,7697,68
3/28/2020,Azerbaijan,Europe,9942334,165,3
3/28/2020,Bahamas,Americas,385640,9,0
3/28/2020,Bahrain,Asia,1569439,466,4
3/28/2020,Bangladesh,Asia,161356039,48,5
3/28/2020,Barbados,Americas,286641,24,0
3/28/2020,Belarus,Europe,9485386,94,0
3/28/2020,Belgium,Europe,11422068,7284,289
3/28/2020,Belize,Americas,383071,2,0
3/28/2020,Benin,Africa,11485048,6,0
3/28/2020,Bermuda,#N/A,63968,17,0
3/28/2020,Bhutan,Asia,754394,3,0
3/28/2020,Bolivia,Americas,11353142,74,0
3/28/2020,Bosnia and Herzegovina,Europe,3323929,229,3
3/28/2020,Brazil,Americas,209469333,3417,92
3/28/2020,British Virgin Islands,#N/A,29802,2,0
3/28/2020,Brunei Darussalam,#N/A,428962,115,0
3/28/2020,Bulgaria,Europe,7024216,293,3
3/28/2020,Burkina Faso,#N/A,19751535,146,3
3/28/2020,Cambodia,Asia,16249798,102,0
3/28/2020,Cameroon,Africa,25216237,88,1
3/28/2020,Canada,Americas,37058856,4689,53
3/28/2020,Cape Verde,Africa,543767,5,1
3/28/2020,Cayman Islands,#N/A,64174,8,1
3/28/2020,Central African Republic,Africa,4666377,5,0
3/28/2020,Chad,Africa,15477751,5,0
3/28/2020,Chile,Americas,18729160,1610,5
3/28/2020,China,Asia,1392730000,81946,3299
3/28/2020,Colombia,Americas,49648685,539,6
3/28/2020,Congo,Africa,5244363,4,0
3/28/2020,Costa Rica,Americas,4999441,263,2
3/28/2020,Cote d'Ivoire,#N/A,25069229,101,0
3/28/2020,Croatia,Europe,4089400,586,3
3/28/2020,Cuba,Americas,11338138,80,2
3/28/2020,Curacao,#N/A,159849,8,1
3/28/2020,Cyprus,Europe,1189265,162,5
3/28/2020,Czech Republic,Europe,10625695,2279,9
3/28/2020,DR Congo,Africa,84068091,58,4
3/28/2020,Denmark,Europe,5797446,2046,52
3/28/2020,Djibouti,Africa,958920,13,0
3/28/2020,Dominica,Americas,71625,11,0
3/28/2020,Dominican Republic,Americas,10627165,581,20
3/28/2020,Ecuador,Americas,17084357,1627,41
3/28/2020,Egypt,Africa,98423595,495,24
3/28/2020,El Salvador,Americas,6420744,13,0
3/28/2020,Equatorial Guinea,Africa,1308974,13,0
3/28/2020,Eritrea,Africa,,6,0
3/28/2020,Estonia,Europe,1320884,575,1
3/28/2020,Eswatini,#N/A,1367000,9,0
3/28/2020,Ethiopia,Africa,109224559,16,0
3/28/2020,Faroe Islands,#N/A,48497,144,0
3/28/2020,Fiji,Asia,883483,5,0
3/28/2020,Finland,Europe,5518050,1025,7
3/28/2020,France,Europe,66987244,32964,1995
3/28/2020,French Polynesia,#N/A,277679,30,0
3/28/2020,Gabon,Africa,2119275,7,1
3/28/2020,Gambia,Africa,2280102,3,1
3/28/2020,Georgia,Europe,3731000,81,0
3/28/2020,Germany,Europe,82927922,48582,325
3/28/2020,Ghana,Africa,29767108,137,3
3/28/2020,Gibraltar,#N/A,33718,55,0
3/28/2020,Greece,Europe,10727668,966,28
3/28/2020,Greenland,#N/A,56025,9,0
3/28/2020,Grenada,Americas,111454,7,0
3/28/2020,Guam,#N/A,165768,51,1
3/28/2020,Guatemala,Americas,17247807,32,1
3/28/2020,Guernsey,#N/A,63026,36,0
3/28/2020,Guinea,Africa,12414318,5,0
3/28/2020,Guinea Bissau,#N/A,1874309,2,0
3/28/2020,Guyana,Americas,779004,5,1
3/28/2020,Haiti,Americas,11123176,8,0
3/28/2020,Holy See,#N/A,1000,5,0
3/28/2020,Honduras,Americas,9587522,95,1
3/28/2020,Hungary,Europe,9768785,343,11
3/28/2020,Iceland,Europe,353574,890,2
3/28/2020,India,Asia,1352617328,873,19
3/28/2020,Indonesia,Asia,267663435,1046,87
3/28/2020,Iran,Asia,81800269,32332,2378
3/28/2020,Iraq,Asia,38433600,458,40
3/28/2020,Ireland,Europe,4853506,2121,22
3/28/2020,Isle of Man,#N/A,84077,29,0
3/28/2020,Israel,Asia,8883800,3035,10
3/28/2020,Italy,Europe,60431283,86498,9136
3/28/2020,Jamaica,Americas,2934855,26,1
3/28/2020,Japan,Asia,126529100,2195,56
3/28/2020,Jersey,#N/A,106800,52,1
3/28/2020,Jordan,Asia,9956011,212,0
3/28/2020,Kazakhstan,Asia,18276499,193,0
3/28/2020,Kenya,Africa,51393010,31,1
3/28/2020,Kosovo,#N/A,1845300,86,1
3/28/2020,Kuwait,Asia,4137309,225,0
3/28/2020,Kyrgyzstan,Asia,6315800,58,0
3/28/2020,Laos,Asia,7061507,6,0
3/28/2020,Latvia,Europe,1926542,280,0
3/28/2020,Lebanon,Asia,6848925,391,7
3/28/2020,Liberia,Africa,4818977,3,0
3/28/2020,Libya,Africa,6678567,1,0
3/28/2020,Liechtenstein,Europe,37910,60,0
3/28/2020,Lithuania,Europe,2789533,358,5
3/28/2020,Luxembourg,Europe,607728,1605,15
3/28/2020,Madagascar,Africa,26262368,24,0
3/28/2020,Malaysia,Asia,31528585,2161,26
3/28/2020,Maldives,Asia,515696,14,0
3/28/2020,Mali,Africa,19077690,4,0
3/28/2020,Malta,Europe,483530,139,0
3/28/2020,Mauritania,Africa,4403319,3,0
3/28/2020,Mauritius,Africa,1265303,94,2
3/28/2020,Mexico,Americas,126190788,717,12
3/28/2020,Moldova,Europe,3545883,199,2
3/28/2020,Monaco,Europe,38682,42,0
3/28/2020,Mongolia,Asia,3170208,11,0
3/28/2020,Montenegro,Europe,622345,75,1
3/28/2020,Montserrat,#N/A,5900,5,0
3/28/2020,Morocco,Africa,36029138,345,23
3/28/2020,Mozambique,Africa,29495962,7,0
3/28/2020,Myanmar,#N/A,53708395,5,0
3/28/2020,Namibia,Africa,2448255,8,0
3/28/2020,Nepal,Asia,28087871,3,0
3/28/2020,Netherlands,Europe,17231017,8603,546
3/28/2020,New Caledonia,#N/A,284060,15,0
3/28/2020,New Zealand,Asia,4885500,416,0
3/28/2020,Nicaragua,Americas,6465513,2,1
3/28/2020,Niger,Africa,22442948,10,1
3/28/2020,Nigeria,Africa,195874740,81,1
3/28/2020,North Macedonia,Europe,2082958,219,3
3/28/2020,Norway,Europe,5314336,3581,16
3/28/2020,Oman,Asia,4829483,131,0
3/28/2020,Pakistan,Asia,212215030,1197,9
3/28/2020,Palestine,#N/A,4569087,91,1
3/28/2020,Panama,Americas,4176873,786,14
3/28/2020,Papua New Guinea,Asia,8606316,1,0
3/28/2020,Paraguay,Americas,6956071,56,3
3/28/2020,Peru,Americas,31989256,635,11
3/28/2020,Philippines,Asia,106651922,803,54
3/28/2020,Poland,Europe,37978548,1389,16
3/28/2020,Portugal,Europe,10281762,4268,76
3/28/2020,Puerto Rico,#N/A,3195153,64,2
3/28/2020,Qatar,Asia,2781677,562,0
3/28/2020,Romania,Europe,19473936,1292,24
3/28/2020,Russia,Europe,144478050,1036,4
3/28/2020,Rwanda,Africa,12301939,54,0
3/28/2020,Saint Kitts and Nevis,Americas,52441,2,0
3/28/2020,Saint Lucia,Americas,181889,3,0
3/28/2020,Saint Vincent and the Grenadines,Americas,110210,1,0
3/28/2020,San Marino,Europe,33785,223,21
3/28/2020,Saudi Arabia,Asia,33699947,1104,3
3/28/2020,Senegal,Africa,15854360,119,0
3/28/2020,Serbia,Europe,6982084,457,6
3/28/2020,Seychelles,Africa,96762,7,0
3/28/2020,Singapore,Asia,5638676,732,2
3/28/2020,Sint Maarten,#N/A,41486,3,0
3/28/2020,Slovakia,Europe,5447011,295,0
3/28/2020,Slovenia,Europe,2067372,632,9
3/28/2020,Somalia,Africa,15008154,3,0
3/28/2020,South Africa,Africa,57779622,1170,2
3/28/2020,South Korea,Asia,51635256,9478,144
3/28/2020,Spain,Europe,46723749,64059,4858
3/28/2020,Sri Lanka,Asia,21670000,106,0
3/28/2020,Sudan,Africa,41801533,3,1
3/28/2020,Suriname,Americas,575991,8,0
3/28/2020,Sweden,Europe,10183175,3046,92
3/28/2020,Switzerland,Europe,8516543,12104,197
3/28/2020,Syria,Asia,16906283,5,0
3/28/2020,Taiwan,#N/A,23780452,267,2
3/28/2020,Thailand,Asia,69428524,1136,5
3/28/2020,Timor Leste,#N/A,1267972,1,0
3/28/2020,Togo,Africa,7889094,25,1
3/28/2020,Trinidad and Tobago,Americas,1389858,66,2
3/28/2020,Tunisia,Africa,11565204,227,6
3/28/2020,Turkey,Europe,82319724,5698,92
3/28/2020,Turks and Caicos islands,Americas,31458,2,0
3/28/2020,Uganda,Africa,42723139,14,0
3/28/2020,Ukraine,Europe,44622516,218,5
3/28/2020,United Arab Emirates,Asia,9630959,405,2
3/28/2020,United Kingdom,Europe,66488991,14543,759
3/28/2020,United Republic of Tanzania,Africa,56318348,13,0
3/28/2020,United States,Americas,327167434,104686,1707
3/28/2020,United States Virgin Islands,#N/A,106977,19,0
3/28/2020,Uruguay,Americas,3449299,238,0
3/28/2020,Uzbekistan,Asia,32955400,104,0
3/28/2020,Venezuela,Americas,28870195,119,1
3/28/2020,Vietnam,Asia,95540395,169,0
3/28/2020,Zambia,Africa,17351822,16,0
3/28/2020,Zimbabwe,Africa,14439018,5,1
3/29/2020,Afghanistan,Asia,37172386,106,3
3/29/2020,Angola,Africa,30809762,4,0
3/29/2020,Albania,Europe,2866376,197,10
3/29/2020,Andorra,Europe,77006,308,4
3/29/2020,Algeria,Africa,42228429,409,26
3/29/2020,Anguilla,#N/A,,2,0
3/29/2020,Antigua and Barbuda,Americas,96286,7,0
3/29/2020,Argentina,Americas,44494502,745,19
3/29/2020,Armenia,Europe,2951776,424,3
3/29/2020,Aruba,#N/A,105845,28,0
3/29/2020,Australia,Asia,24992369,3809,14
3/29/2020,Austria,Europe,8847037,8291,68
3/29/2020,Azerbaijan,Europe,9942334,182,4
3/29/2020,Bahamas,Americas,385640,11,0
3/29/2020,Bahrain,Asia,1569439,473,4
3/29/2020,Bangladesh,Asia,161356039,48,5
3/29/2020,Barbados,Americas,286641,26,0
3/29/2020,Belarus,Europe,9485386,94,0
3/29/2020,Belgium,Europe,11422068,9134,353
3/29/2020,Belize,Americas,383071,2,0
3/29/2020,Benin,Africa,11485048,6,0
3/29/2020,Bermuda,#N/A,63968,22,0
3/29/2020,Bhutan,Asia,754394,4,0
3/29/2020,Bolivia,Americas,11353142,81,0
3/29/2020,Bosnia and Herzegovina,Europe,3323929,257,5
3/29/2020,Brazil,Americas,209469333,3904,114
3/29/2020,British Virgin Islands,#N/A,29802,2,0
3/29/2020,Brunei Darussalam,#N/A,428962,120,1
3/29/2020,Bulgaria,Europe,7024216,331,7
3/29/2020,Burkina Faso,#N/A,19751535,180,9
3/29/2020,Cambodia,Asia,16249798,103,0
3/29/2020,Cameroon,Africa,25216237,99,2
3/29/2020,Canada,Americas,37058856,5386,60
3/29/2020,Cape Verde,Africa,543767,5,1
3/29/2020,Cayman Islands,#N/A,64174,8,1
3/29/2020,Central African Republic,Africa,4666377,6,0
3/29/2020,Chad,Africa,15477751,5,0
3/29/2020,Chile,Americas,18729160,1909,6
3/29/2020,China,Asia,1392730000,82059,3304
3/29/2020,Colombia,Americas,49648685,608,6
3/29/2020,Congo,Africa,5244363,19,0
3/29/2020,Costa Rica,Americas,4999441,295,2
3/29/2020,Cote d'Ivoire,#N/A,25069229,140,0
3/29/2020,Croatia,Europe,4089400,657,5
3/29/2020,Cuba,Americas,11338138,119,3
3/29/2020,Curacao,#N/A,159849,8,1
3/29/2020,Cyprus,Europe,1189265,179,5
3/29/2020,Czech Republic,Europe,10625695,2663,11
3/29/2020,DR Congo,Africa,84068091,58,6
3/29/2020,Denmark,Europe,5797446,2201,65
3/29/2020,Djibouti,Africa,958920,15,0
3/29/2020,Dominica,Americas,71625,11,0
3/29/2020,Dominican Republic,Americas,10627165,719,28
3/29/2020,Ecuador,Americas,17084357,1835,48
3/29/2020,Egypt,Africa,98423595,536,30
3/29/2020,El Salvador,Americas,6420744,19,0
3/29/2020,Equatorial Guinea,Africa,1308974,13,0
3/29/2020,Eritrea,Africa,,6,0
3/29/2020,Estonia,Europe,1320884,640,1
3/29/2020,Eswatini,#N/A,1367000,9,0
3/29/2020,Ethiopia,Africa,109224559,16,0
3/29/2020,Faroe Islands,#N/A,48497,155,0
3/29/2020,Fiji,Asia,883483,5,0
3/29/2020,Finland,Europe,5518050,1218,9
3/29/2020,France,Europe,66987244,37575,2314
3/29/2020,French Polynesia,#N/A,277679,34,0
3/29/2020,Gabon,Africa,2119275,7,1
3/29/2020,Gambia,Africa,2280102,3,1
3/29/2020,Georgia,Europe,3731000,85,0
3/29/2020,Germany,Europe,82927922,52547,389
3/29/2020,Ghana,Africa,29767108,141,5
3/29/2020,Gibraltar,#N/A,33718,56,0
3/29/2020,Greece,Europe,10727668,1061,32
3/29/2020,Greenland,#N/A,56025,10,0
3/29/2020,Grenada,Americas,111454,9,0
3/29/2020,Guam,#N/A,165768,55,1
3/29/2020,Guatemala,Americas,17247807,34,1
3/29/2020,Guernsey,#N/A,63026,39,0
3/29/2020,Guinea,Africa,12414318,8,0
3/29/2020,Guinea Bissau,#N/A,1874309,2,0
3/29/2020,Guyana,Americas,779004,8,1
3/29/2020,Haiti,Americas,11123176,8,0
3/29/2020,Holy See,#N/A,1000,6,0
3/29/2020,Honduras,Americas,9587522,110,2
3/29/2020,Hungary,Europe,9768785,408,13
3/29/2020,Iceland,Europe,353574,963,2
3/29/2020,India,Asia,1352617328,979,25
3/29/2020,Indonesia,Asia,267663435,1155,102
3/29/2020,Iran,Asia,81800269,35408,2517
3/29/2020,Iraq,Asia,38433600,506,42
3/29/2020,Ireland,Europe,4853506,2415,36
3/29/2020,Isle of Man,#N/A,84077,32,0
3/29/2020,Israel,Asia,8883800,3619,12
3/29/2020,Italy,Europe,60431283,92472,10023
3/29/2020,Jamaica,Americas,2934855,32,1
3/29/2020,Japan,Asia,126529100,2389,59
3/29/2020,Jersey,#N/A,106800,61,1
3/29/2020,Jordan,Asia,9956011,235,1
3/29/2020,Kazakhstan,Asia,18276499,229,0
3/29/2020,Kenya,Africa,51393010,38,1
3/29/2020,Kosovo,#N/A,1845300,86,1
3/29/2020,Kuwait,Asia,4137309,235,0
3/29/2020,Kyrgyzstan,Asia,6315800,84,0
3/29/2020,Laos,Asia,7061507,6,0
3/29/2020,Latvia,Europe,1926542,305,0
3/29/2020,Lebanon,Asia,6848925,412,8
3/29/2020,Liberia,Africa,4818977,3,0
3/29/2020,Libya,Africa,6678567,1,0
3/29/2020,Liechtenstein,Europe,37910,61,0
3/29/2020,Lithuania,Europe,2789533,394,7
3/29/2020,Luxembourg,Europe,607728,1831,18
3/29/2020,Madagascar,Africa,26262368,28,0
3/29/2020,Malaysia,Asia,31528585,2320,27
3/29/2020,Maldives,Asia,515696,16,0
3/29/2020,Mali,Africa,19077690,9,0
3/29/2020,Malta,Europe,483530,149,0
3/29/2020,Mauritania,Africa,4403319,5,0
3/29/2020,Mauritius,Africa,1265303,102,2
3/29/2020,Mexico,Americas,126190788,848,16
3/29/2020,Moldova,Europe,3545883,231,2
3/29/2020,Monaco,Europe,38682,43,0
3/29/2020,Mongolia,Asia,3170208,12,0
3/29/2020,Montenegro,Europe,622345,84,1
3/29/2020,Montserrat,#N/A,5900,5,0
3/29/2020,Morocco,Africa,36029138,358,23
3/29/2020,Mozambique,Africa,29495962,8,0
3/29/2020,Myanmar,#N/A,53708395,8,0
3/29/2020,Namibia,Africa,2448255,8,0
3/29/2020,Nepal,Asia,28087871,5,0
3/29/2020,Netherlands,Europe,17231017,9762,639
3/29/2020,New Caledonia,#N/A,284060,15,0
3/29/2020,New Zealand,Asia,4885500,476,1
3/29/2020,Nicaragua,Americas,6465513,3,1
3/29/2020,Niger,Africa,22442948,10,1
3/29/2020,Nigeria,Africa,195874740,97,1
3/29/2020,North Macedonia,Europe,2082958,241,4
3/29/2020,Norway,Europe,5314336,3845,20
3/29/2020,Oman,Asia,4829483,152,0
3/29/2020,Pakistan,Asia,212215030,1408,11
3/29/2020,Palestine,#N/A,4569087,97,1
3/29/2020,Panama,Americas,4176873,901,17
3/29/2020,Papua New Guinea,Asia,8606316,1,0
3/29/2020,Paraguay,Americas,6956071,59,3
3/29/2020,Peru,Americas,31989256,671,16
3/29/2020,Philippines,Asia,106651922,1075,68
3/29/2020,Poland,Europe,37978548,1638,18
3/29/2020,Portugal,Europe,10281762,5170,100
3/29/2020,Puerto Rico,#N/A,3195153,100,3
3/29/2020,Qatar,Asia,2781677,590,1
3/29/2020,Romania,Europe,19473936,1452,29
3/29/2020,Russia,Europe,144478050,1264,5
3/29/2020,Rwanda,Africa,12301939,60,0
3/29/2020,Saint Kitts and Nevis,Americas,52441,2,0
3/29/2020,Saint Lucia,Americas,181889,4,0
3/29/2020,Saint Vincent and the Grenadines,Americas,110210,1,0
3/29/2020,San Marino,Europe,33785,224,22
3/29/2020,Saudi Arabia,Asia,33699947,1203,4
3/29/2020,Senegal,Africa,15854360,130,0
3/29/2020,Serbia,Europe,6982084,659,10
3/29/2020,Seychelles,Africa,96762,7,0
3/29/2020,Singapore,Asia,5638676,803,3
3/29/2020,Sint Maarten,#N/A,41486,3,0
3/29/2020,Slovakia,Europe,5447011,295,0
3/29/2020,Slovenia,Europe,2067372,691,9
3/29/2020,Somalia,Africa,15008154,3,0
3/29/2020,South Africa,Africa,57779622,1187,2
3/29/2020,South Korea,Asia,51635256,9583,152
3/29/2020,Spain,Europe,46723749,72248,5690
3/29/2020,Sri Lanka,Asia,21670000,115,1
3/29/2020,Sudan,Africa,41801533,5,1
3/29/2020,Suriname,Americas,575991,8,0
3/29/2020,Sweden,Europe,10183175,3447,102
3/29/2020,Switzerland,Europe,8516543,13152,235
3/29/2020,Syria,Asia,16906283,5,0
3/29/2020,Taiwan,#N/A,23780452,283,2
3/29/2020,Thailand,Asia,69428524,1245,6
3/29/2020,Timor Leste,#N/A,1267972,1,0
3/29/2020,Togo,Africa,7889094,28,1
3/29/2020,Trinidad and Tobago,Americas,1389858,74,2
3/29/2020,Tunisia,Africa,11565204,227,6
3/29/2020,Turkey,Europe,82319724,7402,108
3/29/2020,Turks and Caicos islands,Americas,31458,5,0
3/29/2020,Uganda,Africa,42723139,30,0
3/29/2020,Ukraine,Europe,44622516,311,8
3/29/2020,United Arab Emirates,Asia,9630959,468,2
3/29/2020,United Kingdom,Europe,66488991,17089,1019
3/29/2020,United Republic of Tanzania,Africa,56318348,13,1
3/29/2020,United States,Americas,327167434,124665,2191
3/29/2020,United States Virgin Islands,#N/A,106977,22,0
3/29/2020,Uruguay,Americas,3449299,304,0
3/29/2020,Uzbekistan,Asia,32955400,133,1
3/29/2020,Venezuela,Americas,28870195,119,1
3/29/2020,Vietnam,Asia,95540395,223,0
3/29/2020,Zambia,Africa,17351822,28,0
3/29/2020,Zimbabwe,Africa,14439018,7,1
3/30/2020,Afghanistan,Asia,37172386,114,4
3/30/2020,Angola,Africa,30809762,7,2
3/30/2020,Albania,Europe,2866376,212,10
3/30/2020,Andorra,Europe,77006,334,6
3/30/2020,Algeria,Africa,42228429,454,29
3/30/2020,Anguilla,#N/A,,2,0
3/30/2020,Antigua and Barbuda,Americas,96286,7,0
3/30/2020,Argentina,Americas,44494502,820,20
3/30/2020,Armenia,Europe,2951776,424,3
3/30/2020,Aruba,#N/A,105845,50,0
3/30/2020,Australia,Asia,24992369,4093,16
3/30/2020,Austria,Europe,8847037,8813,86
3/30/2020,Azerbaijan,Europe,9942334,209,4
3/30/2020,Bahamas,Americas,385640,14,0
3/30/2020,Bahrain,Asia,1569439,500,4
3/30/2020,Bangladesh,Asia,161356039,49,5
3/30/2020,Barbados,Americas,286641,33,0
3/30/2020,Belarus,Europe,9485386,94,0
3/30/2020,Belgium,Europe,11422068,10836,431
3/30/2020,Belize,Americas,383071,2,0
3/30/2020,Benin,Africa,11485048,6,0
3/30/2020,Bermuda,#N/A,63968,22,0
3/30/2020,Bhutan,Asia,754394,4,0
3/30/2020,Bolivia,Americas,11353142,96,3
3/30/2020,Bosnia and Herzegovina,Europe,3323929,323,6
3/30/2020,Brazil,Americas,209469333,4256,136
3/30/2020,British Virgin Islands,#N/A,29802,2,0
3/30/2020,Brunei Darussalam,#N/A,428962,126,1
3/30/2020,Bulgaria,Europe,7024216,346,8
3/30/2020,Burkina Faso,#N/A,19751535,180,9
3/30/2020,Cambodia,Asia,16249798,107,0
3/30/2020,Cameroon,Africa,25216237,99,2
3/30/2020,Canada,Americas,37058856,6255,61
3/30/2020,Cape Verde,Africa,543767,5,1
3/30/2020,Cayman Islands,#N/A,64174,8,1
3/30/2020,Central African Republic,Africa,4666377,6,0
3/30/2020,Chad,Africa,15477751,5,0
3/30/2020,Chile,Americas,18729160,2139,7
3/30/2020,China,Asia,1392730000,82157,3306
3/30/2020,Colombia,Americas,49648685,702,10
3/30/2020,Congo,Africa,5244363,19,0
3/30/2020,Costa Rica,Americas,4999441,314,2
3/30/2020,Cote d'Ivoire,#N/A,25069229,165,1
3/30/2020,Croatia,Europe,4089400,713,6
3/30/2020,Cuba,Americas,11338138,139,3
3/30/2020,Curacao,#N/A,159849,9,1
3/30/2020,Cyprus,Europe,1189265,214,6
3/30/2020,Czech Republic,Europe,10625695,2829,16
3/30/2020,DR Congo,Africa,84068091,81,8
3/30/2020,Denmark,Europe,5797446,2395,72
3/30/2020,Djibouti,Africa,958920,19,0
3/30/2020,Dominica,Americas,71625,11,0
3/30/2020,Dominican Republic,Americas,10627165,859,39
3/30/2020,Ecuador,Americas,17084357,1890,58
3/30/2020,Egypt,Africa,98423595,576,36
3/30/2020,El Salvador,Americas,6420744,30,0
3/30/2020,Equatorial Guinea,Africa,1308974,14,0
3/30/2020,Eritrea,Africa,,12,0
3/30/2020,Estonia,Europe,1320884,679,3
3/30/2020,Eswatini,#N/A,1367000,9,0
3/30/2020,Ethiopia,Africa,109224559,16,0
3/30/2020,Faroe Islands,#N/A,48497,159,0
3/30/2020,Fiji,Asia,883483,5,0
3/30/2020,Finland,Europe,5518050,1218,11
3/30/2020,France,Europe,66987244,40174,2606
3/30/2020,French Polynesia,#N/A,277679,35,0
3/30/2020,Gabon,Africa,2119275,7,1
3/30/2020,Gambia,Africa,2280102,3,1
3/30/2020,Georgia,Europe,3731000,90,0
3/30/2020,Germany,Europe,82927922,57298,455
3/30/2020,Ghana,Africa,29767108,152,5
3/30/2020,Gibraltar,#N/A,33718,65,0
3/30/2020,Greece,Europe,10727668,1156,38
3/30/2020,Greenland,#N/A,56025,10,0
3/30/2020,Grenada,Americas,111454,9,0
3/30/2020,Guam,#N/A,165768,56,1
3/30/2020,Guatemala,Americas,17247807,36,1
3/30/2020,Guernsey,#N/A,63026,45,0
3/30/2020,Guinea,Africa,12414318,8,0
3/30/2020,Guinea Bissau,#N/A,1874309,2,0
3/30/2020,Guyana,Americas,779004,8,1
3/30/2020,Haiti,Americas,11123176,15,0
3/30/2020,Holy See,#N/A,1000,6,0
3/30/2020,Honduras,Americas,9587522,139,3
3/30/2020,Hungary,Europe,9768785,447,15
3/30/2020,Iceland,Europe,353574,1020,2
3/30/2020,India,Asia,1352617328,1071,29
3/30/2020,Indonesia,Asia,267663435,1285,114
3/30/2020,Iran,Asia,81800269,38309,2640
3/30/2020,Iraq,Asia,38433600,547,42
3/30/2020,Ireland,Europe,4853506,2615,46
3/30/2020,Isle of Man,#N/A,84077,42,0
3/30/2020,Israel,Asia,8883800,4247,15
3/30/2020,Italy,Europe,60431283,97689,10781
3/30/2020,Jamaica,Americas,2934855,34,1
3/30/2020,Japan,Asia,126529100,2562,61
3/30/2020,Jersey,#N/A,106800,63,2
3/30/2020,Jordan,Asia,9956011,259,1
3/30/2020,Kazakhstan,Asia,18276499,284,1
3/30/2020,Kenya,Africa,51393010,42,1
3/30/2020,Kosovo,#N/A,1845300,86,1
3/30/2020,Kuwait,Asia,4137309,255,0
3/30/2020,Kyrgyzstan,Asia,6315800,84,0
3/30/2020,Laos,Asia,7061507,6,0
3/30/2020,Latvia,Europe,1926542,376,0
3/30/2020,Lebanon,Asia,6848925,438,10
3/30/2020,Liberia,Africa,4818977,3,0
3/30/2020,Libya,Africa,6678567,8,0
3/30/2020,Liechtenstein,Europe,37910,62,0
3/30/2020,Lithuania,Europe,2789533,484,7
3/30/2020,Luxembourg,Europe,607728,1950,21
3/30/2020,Madagascar,Africa,26262368,37,0
3/30/2020,Malaysia,Asia,31528585,2470,34
3/30/2020,Maldives,Asia,515696,17,0
3/30/2020,Mali,Africa,19077690,18,0
3/30/2020,Malta,Europe,483530,151,0
3/30/2020,Mauritania,Africa,4403319,5,0
3/30/2020,Mauritius,Africa,1265303,110,3
3/30/2020,Mexico,Americas,126190788,993,20
3/30/2020,Moldova,Europe,3545883,263,2
3/30/2020,Monaco,Europe,38682,46,0
3/30/2020,Mongolia,Asia,3170208,12,0
3/30/2020,Montenegro,Europe,622345,85,1
3/30/2020,Montserrat,#N/A,5900,5,0
3/30/2020,Morocco,Africa,36029138,479,26
3/30/2020,Mozambique,Africa,29495962,8,0
3/30/2020,Myanmar,#N/A,53708395,8,0
3/30/2020,Namibia,Africa,2448255,11,0
3/30/2020,Nepal,Asia,28087871,5,0
3/30/2020,Netherlands,Europe,17231017,10866,771
3/30/2020,New Caledonia,#N/A,284060,15,0
3/30/2020,New Zealand,Asia,4885500,552,1
3/30/2020,Nicaragua,Americas,6465513,3,1
3/30/2020,Niger,Africa,22442948,10,1
3/30/2020,Nigeria,Africa,195874740,97,1
3/30/2020,North Macedonia,Europe,2082958,259,6
3/30/2020,Norway,Europe,5314336,4102,22
3/30/2020,Oman,Asia,4829483,167,0
3/30/2020,Pakistan,Asia,212215030,1526,13
3/30/2020,Palestine,#N/A,4569087,106,1
3/30/2020,Panama,Americas,4176873,989,24
3/30/2020,Papua New Guinea,Asia,8606316,1,0
3/30/2020,Paraguay,Americas,6956071,64,3
3/30/2020,Peru,Americas,31989256,852,18
3/30/2020,Philippines,Asia,106651922,1418,71
3/30/2020,Poland,Europe,37978548,1862,22
3/30/2020,Portugal,Europe,10281762,5962,119
3/30/2020,Puerto Rico,#N/A,3195153,127,5
3/30/2020,Qatar,Asia,2781677,634,1
3/30/2020,Romania,Europe,19473936,1760,40
3/30/2020,Russia,Europe,144478050,1534,8
3/30/2020,Rwanda,Africa,12301939,70,0
3/30/2020,Saint Kitts and Nevis,Americas,52441,7,0
3/30/2020,Saint Lucia,Americas,181889,9,0
3/30/2020,Saint Vincent and the Grenadines,Americas,110210,1,0
3/30/2020,San Marino,Europe,33785,229,24
3/30/2020,Saudi Arabia,Asia,33699947,1229,8
3/30/2020,Senegal,Africa,15854360,142,0
3/30/2020,Serbia,Europe,6982084,741,13
3/30/2020,Seychelles,Africa,96762,8,0
3/30/2020,Singapore,Asia,5638676,844,3
3/30/2020,Sint Maarten,#N/A,41486,3,0
3/30/2020,Slovakia,Europe,5447011,336,0
3/30/2020,Slovenia,Europe,2067372,730,11
3/30/2020,Somalia,Africa,15008154,3,0
3/30/2020,South Africa,Africa,57779622,1280,2
3/30/2020,South Korea,Asia,51635256,9661,158
3/30/2020,Spain,Europe,46723749,78797,6528
3/30/2020,Sri Lanka,Asia,21670000,120,1
3/30/2020,Sudan,Africa,41801533,5,1
3/30/2020,Suriname,Americas,575991,8,0
3/30/2020,Sweden,Europe,10183175,3700,110
3/30/2020,Switzerland,Europe,8516543,14274,257
3/30/2020,Syria,Asia,16906283,9,1
3/30/2020,Taiwan,#N/A,23780452,306,5
3/30/2020,Thailand,Asia,69428524,1388,7
3/30/2020,Timor Leste,#N/A,1267972,1,0
